pd_num,condition,n_pd,n_baseline,mean_pd,std_pd,mean_baseline,std_baseline,difference,p_value,cohens_d
1,Calm,4431,32520,-0.312410620221285,2.9665482696396213,-0.28186109903751166,2.940470719223078,-0.030549521183773354,0.516928895783199,-0.010378252086936865
6,Calm,3397,32520,-0.3273368849241689,2.958115684056414,-0.28186109903751166,2.940470719223078,-0.04547578588665724,0.3913322460830251,-0.01545668416302106
1,Moderate,2712,19189,0.006639510194789801,3.0007684831893564,0.05522607668652952,2.9710086218801193,-0.048586566491739716,0.425936570108579,-0.016333217122739184
6,Moderate,2225,19189,0.2502419767116661,2.99539730847549,0.05522607668652952,2.9710086218801193,0.19501590002513658,0.0034102228746672437,0.06558350361591402
1,Tough,251,1837,0.5920445899995219,2.8507042128171127,0.28966612379213935,2.926633283631958,0.30237846620738257,0.1236904379727632,0.10363811454693565
6,Tough,222,1837,0.3410425369085586,3.055512199246391,0.28966612379213935,2.926633283631958,0.05137641311641927,0.8058061104380322,0.017470510085854273
