color,condition,exec_bucket,upside_bucket,n,good_pct,bad_pct,pop_good_pct,pop_bad_pct,good_edge,bad_edge,ratio
Green,Moderate,70,75,84,25.0,32.1,26.2,22.4,-1.2,9.7,0.67
Green,Moderate,70,80,42,23.8,40.5,26.2,22.4,-2.3,18.1,0.5
Green,Moderate,75,65,79,32.9,13.9,26.2,22.4,6.8,-8.5,2.02
Green,Moderate,75,70,101,21.8,25.7,26.2,22.4,-4.4,3.3,0.72
Green,Moderate,75,75,69,21.7,29.0,26.2,22.4,-4.4,6.6,0.64
Green,Moderate,80,65,88,15.9,26.1,26.2,22.4,-10.2,3.7,0.52
Green,Moderate,80,70,54,33.3,24.1,26.2,22.4,7.2,1.7,1.19
Orange,Calm,25,45,30,23.3,20.0,26.5,22.8,-3.2,-2.8,1.0
Orange,Calm,25,55,87,21.8,24.1,26.5,22.8,-4.7,1.4,0.78
Orange,Calm,25,60,48,31.3,14.6,26.5,22.8,4.7,-8.2,1.84
Orange,Calm,30,45,49,22.4,26.5,26.5,22.8,-4.1,3.7,0.73
Orange,Calm,30,50,129,26.4,28.7,26.5,22.8,-0.1,5.9,0.79
Orange,Calm,30,55,140,26.4,22.1,26.5,22.8,-0.1,-0.6,1.03
Orange,Calm,30,60,145,26.2,22.1,26.5,22.8,-0.3,-0.7,1.02
Orange,Calm,30,65,246,26.8,25.2,26.5,22.8,0.3,2.4,0.92
Orange,Calm,30,70,41,29.3,19.5,26.5,22.8,2.8,-3.3,1.29
Orange,Calm,35,45,34,26.5,26.5,26.5,22.8,-0.0,3.7,0.86
Orange,Calm,35,50,123,28.5,26.0,26.5,22.8,2.0,3.2,0.94
Orange,Calm,35,55,231,26.8,24.7,26.5,22.8,0.3,1.9,0.94
Orange,Calm,35,60,114,31.6,18.4,26.5,22.8,5.1,-4.4,1.47
Orange,Calm,40,50,50,34.0,14.0,26.5,22.8,7.5,-8.8,2.09
Orange,Calm,40,55,130,22.3,19.2,26.5,22.8,-4.2,-3.6,1.0
Orange,Calm,40,60,47,34.0,21.3,26.5,22.8,7.5,-1.5,1.38
Orange,Calm,40,75,48,25.0,14.6,26.5,22.8,-1.5,-8.2,1.47
Orange,Calm,40,80,41,24.4,19.5,26.5,22.8,-2.1,-3.3,1.07
Orange,Calm,40,85,39,28.2,25.6,26.5,22.8,1.7,2.9,0.95
Orange,Calm,45,55,55,30.9,18.2,26.5,22.8,4.4,-4.6,1.46
Orange,Calm,45,70,49,18.4,20.4,26.5,22.8,-8.1,-2.4,0.77
Orange,Calm,45,75,36,38.9,22.2,26.5,22.8,12.4,-0.6,1.5
Orange,Calm,45,80,70,32.9,18.6,26.5,22.8,6.4,-4.2,1.52
Orange,Calm,45,85,123,31.7,18.7,26.5,22.8,5.2,-4.1,1.46
Orange,Calm,45,90,132,34.1,12.1,26.5,22.8,7.6,-10.7,2.42
Orange,Calm,45,95,125,21.6,20.8,26.5,22.8,-4.9,-2.0,0.89
Orange,Calm,45,100,44,34.1,18.2,26.5,22.8,7.6,-4.6,1.61
Orange,Calm,50,50,170,22.4,21.2,26.5,22.8,-4.1,-1.6,0.91
Orange,Calm,50,55,81,25.9,14.8,26.5,22.8,-0.6,-8.0,1.5
Orange,Calm,50,60,54,24.1,24.1,26.5,22.8,-2.4,1.3,0.86
Orange,Calm,50,65,97,30.9,33.0,26.5,22.8,4.4,10.2,0.81
Orange,Calm,50,70,54,33.3,25.9,26.5,22.8,6.8,3.1,1.11
Orange,Calm,50,75,102,22.5,24.5,26.5,22.8,-4.0,1.7,0.79
Orange,Calm,50,80,114,30.7,22.8,26.5,22.8,4.2,0.0,1.16
Orange,Calm,50,85,204,26.0,25.0,26.5,22.8,-0.5,2.2,0.89
Orange,Calm,50,90,133,30.8,19.5,26.5,22.8,4.3,-3.2,1.36
Orange,Calm,50,95,110,19.1,30.9,26.5,22.8,-7.4,8.1,0.53
Orange,Calm,55,55,53,32.1,26.4,26.5,22.8,5.6,3.6,1.04
Orange,Calm,55,65,125,26.4,20.8,26.5,22.8,-0.1,-2.0,1.09
Orange,Calm,55,70,112,27.7,22.3,26.5,22.8,1.2,-0.5,1.07
Orange,Calm,55,75,54,20.4,33.3,26.5,22.8,-6.1,10.5,0.53
Orange,Calm,55,80,43,20.9,23.3,26.5,22.8,-5.6,0.5,0.77
Orange,Calm,55,85,155,23.9,25.2,26.5,22.8,-2.6,2.4,0.82
Orange,Calm,55,90,60,23.3,28.3,26.5,22.8,-3.2,5.5,0.71
Orange,Calm,55,95,37,32.4,29.7,26.5,22.8,5.9,6.9,0.94
Orange,Calm,60,60,40,37.5,12.5,26.5,22.8,11.0,-10.3,2.58
Orange,Calm,60,65,103,28.2,24.3,26.5,22.8,1.7,1.5,1.0
Orange,Calm,60,70,115,32.2,19.1,26.5,22.8,5.7,-3.7,1.45
Orange,Calm,60,75,97,28.9,21.6,26.5,22.8,2.4,-1.1,1.15
Orange,Calm,60,80,105,24.8,26.7,26.5,22.8,-1.7,3.9,0.8
Orange,Calm,60,85,54,20.4,16.7,26.5,22.8,-6.1,-6.1,1.05
Orange,Calm,65,70,50,22.0,18.0,26.5,22.8,-4.5,-4.8,1.05
Orange,Calm,65,75,124,28.2,16.9,26.5,22.8,1.7,-5.9,1.43
Orange,Calm,65,80,86,20.9,26.7,26.5,22.8,-5.6,4.0,0.67
Orange,Calm,65,85,56,35.7,3.6,26.5,22.8,9.2,-19.2,8.6
Orange,Calm,65,90,62,29.0,21.0,26.5,22.8,2.5,-1.8,1.19
Orange,Calm,70,70,102,33.3,20.6,26.5,22.8,6.8,-2.2,1.39
Orange,Calm,70,75,123,27.6,22.8,26.5,22.8,1.1,-0.0,1.04
Orange,Calm,70,80,36,27.8,22.2,26.5,22.8,1.3,-0.6,1.07
Orange,Calm,75,65,158,22.2,29.7,26.5,22.8,-4.3,7.0,0.64
Orange,Calm,75,70,122,23.8,30.3,26.5,22.8,-2.7,7.5,0.67
Orange,Calm,75,75,64,18.8,29.7,26.5,22.8,-7.8,6.9,0.54
Orange,Calm,80,60,105,28.6,28.6,26.5,22.8,2.1,5.8,0.86
Orange,Calm,80,65,79,25.3,21.5,26.5,22.8,-1.2,-1.3,1.01
Orange,Calm,80,70,49,28.6,18.4,26.5,22.8,2.1,-4.4,1.34
Orange,Moderate,25,50,35,25.7,17.1,26.2,22.4,-0.4,-5.3,1.28
Orange,Moderate,25,65,30,26.7,23.3,26.2,22.4,0.5,0.9,0.98
Orange,Moderate,30,45,58,27.6,20.7,26.2,22.4,1.4,-1.7,1.14
Orange,Moderate,30,50,100,25.0,20.0,26.2,22.4,-1.2,-2.4,1.07
Orange,Moderate,30,55,84,22.6,32.1,26.2,22.4,-3.5,9.7,0.6
Orange,Moderate,30,60,112,31.3,19.6,26.2,22.4,5.1,-2.8,1.36
Orange,Moderate,30,65,61,29.5,26.2,26.2,22.4,3.4,3.8,0.96
Orange,Moderate,35,50,58,34.5,17.2,26.2,22.4,8.3,-5.2,1.71
Orange,Moderate,35,55,126,31.0,16.7,26.2,22.4,4.8,-5.7,1.59
Orange,Moderate,35,60,60,33.3,18.3,26.2,22.4,7.2,-4.1,1.56
Orange,Moderate,40,50,31,48.4,9.7,26.2,22.4,22.2,-12.7,4.28
Orange,Moderate,40,55,107,23.4,21.5,26.2,22.4,-2.8,-0.9,0.93
Orange,Moderate,40,85,30,16.7,33.3,26.2,22.4,-9.5,10.9,0.43
Orange,Moderate,45,55,39,38.5,20.5,26.2,22.4,12.3,-1.9,1.61
Orange,Moderate,45,70,34,35.3,20.6,26.2,22.4,9.1,-1.8,1.47
Orange,Moderate,45,75,50,26.0,16.0,26.2,22.4,-0.2,-6.4,1.39
Orange,Moderate,45,80,40,27.5,15.0,26.2,22.4,1.3,-7.4,1.57
Orange,Moderate,45,85,131,26.0,22.1,26.2,22.4,-0.2,-0.3,1.0
Orange,Moderate,45,90,62,21.0,19.4,26.2,22.4,-5.2,-3.0,0.93
Orange,Moderate,50,45,44,27.3,27.3,26.2,22.4,1.1,4.9,0.86
Orange,Moderate,50,50,112,27.7,19.6,26.2,22.4,1.5,-2.8,1.21
Orange,Moderate,50,55,37,24.3,10.8,26.2,22.4,-1.8,-11.6,1.93
Orange,Moderate,50,60,57,24.6,19.3,26.2,22.4,-1.6,-3.1,1.09
Orange,Moderate,50,65,34,32.4,17.6,26.2,22.4,6.2,-4.8,1.57
Orange,Moderate,50,70,58,32.8,10.3,26.2,22.4,6.6,-12.1,2.71
Orange,Moderate,50,75,57,38.6,17.5,26.2,22.4,12.4,-4.9,1.88
Orange,Moderate,50,80,75,25.3,28.0,26.2,22.4,-0.8,5.6,0.77
Orange,Moderate,50,85,57,31.6,21.1,26.2,22.4,5.4,-1.4,1.28
Orange,Moderate,50,90,136,26.5,20.6,26.2,22.4,0.3,-1.8,1.1
Orange,Moderate,50,95,41,14.6,24.4,26.2,22.4,-11.5,2.0,0.51
Orange,Moderate,55,50,37,37.8,13.5,26.2,22.4,11.7,-8.9,2.4
Orange,Moderate,55,65,79,22.8,27.8,26.2,22.4,-3.4,5.4,0.7
Orange,Moderate,55,70,51,23.5,9.8,26.2,22.4,-2.6,-12.6,2.06
Orange,Moderate,55,85,120,32.5,16.7,26.2,22.4,6.3,-5.7,1.67
Orange,Moderate,55,90,64,20.3,26.6,26.2,22.4,-5.8,4.2,0.65
Orange,Moderate,60,60,32,34.4,9.4,26.2,22.4,8.2,-13.0,3.14
Orange,Moderate,60,65,82,13.4,26.8,26.2,22.4,-12.7,4.4,0.43
Orange,Moderate,60,70,108,24.1,30.6,26.2,22.4,-2.1,8.2,0.67
Orange,Moderate,60,75,37,29.7,18.9,26.2,22.4,3.6,-3.5,1.35
Orange,Moderate,60,80,94,23.4,21.3,26.2,22.4,-2.8,-1.1,0.94
Orange,Moderate,65,65,34,23.5,23.5,26.2,22.4,-2.6,1.1,0.86
Orange,Moderate,65,75,37,21.6,29.7,26.2,22.4,-4.5,7.3,0.62
Orange,Moderate,65,80,67,25.4,25.4,26.2,22.4,-0.8,3.0,0.86
Orange,Moderate,65,85,80,18.8,21.3,26.2,22.4,-7.4,-1.2,0.76
