color,condition,exec_bucket,upside_bucket,n,good_pct,bad_pct,pop_good_pct,pop_bad_pct,good_edge,bad_edge,ratio
Green,Calm,30,60,142,23.2,16.9,26.5,22.8,-3.3,-5.9,1.18
Green,Calm,40,50,48,29.2,20.8,26.5,22.8,2.7,-2.0,1.2
Green,Calm,40,60,112,27.7,15.2,26.5,22.8,1.2,-7.6,1.57
Green,Calm,40,70,67,35.8,25.4,26.5,22.8,9.3,2.6,1.21
Green,Calm,40,80,132,32.6,19.7,26.5,22.8,6.1,-3.1,1.42
Green,Calm,40,90,53,22.6,30.2,26.5,22.8,-3.9,7.4,0.64
Green,Calm,50,40,33,30.3,24.2,26.5,22.8,3.8,1.5,1.07
Green,Calm,50,50,206,24.8,24.8,26.5,22.8,-1.7,2.0,0.86
Green,Calm,50,60,298,24.2,19.5,26.5,22.8,-2.3,-3.3,1.07
Green,Calm,50,70,414,26.1,25.4,26.5,22.8,-0.4,2.6,0.88
Green,Calm,50,80,254,24.4,25.2,26.5,22.8,-2.1,2.4,0.83
Green,Calm,50,90,114,21.1,21.9,26.5,22.8,-5.4,-0.9,0.83
Green,Calm,60,60,387,30.5,20.9,26.5,22.8,4.0,-1.9,1.25
Green,Calm,60,70,618,26.1,21.5,26.5,22.8,-0.4,-1.3,1.04
Green,Calm,60,80,345,29.6,20.9,26.5,22.8,3.1,-1.9,1.22
Green,Calm,60,90,64,23.4,23.4,26.5,22.8,-3.1,0.7,0.86
Green,Calm,70,60,219,26.5,19.2,26.5,22.8,-0.0,-3.6,1.19
Green,Calm,70,70,479,25.3,21.7,26.5,22.8,-1.2,-1.1,1.0
Green,Calm,70,80,326,28.2,21.8,26.5,22.8,1.7,-1.0,1.11
Green,Calm,80,60,111,26.1,20.7,26.5,22.8,-0.4,-2.1,1.08
Green,Calm,80,70,298,22.8,21.8,26.5,22.8,-3.7,-1.0,0.9
Green,Calm,80,80,39,30.8,41.0,26.5,22.8,4.3,18.2,0.64
Green,Moderate,30,40,39,15.4,35.9,26.2,22.4,-10.8,13.5,0.37
Green,Moderate,30,50,59,23.7,22.0,26.2,22.4,-2.4,-0.4,0.92
Green,Moderate,30,60,58,32.8,20.7,26.2,22.4,6.6,-1.7,1.36
Green,Moderate,40,50,45,24.4,33.3,26.2,22.4,-1.7,10.9,0.63
Green,Moderate,40,60,41,12.2,43.9,26.2,22.4,-14.0,21.5,0.24
Green,Moderate,40,70,32,25.0,40.6,26.2,22.4,-1.2,18.2,0.53
Green,Moderate,40,80,58,20.7,22.4,26.2,22.4,-5.5,0.0,0.79
Green,Moderate,40,90,38,21.1,23.7,26.2,22.4,-5.1,1.3,0.76
Green,Moderate,50,50,117,26.5,20.5,26.2,22.4,0.3,-1.9,1.11
Green,Moderate,50,60,127,24.4,25.2,26.2,22.4,-1.7,2.8,0.83
Green,Moderate,50,70,199,33.7,18.6,26.2,22.4,7.5,-3.8,1.55
Green,Moderate,50,80,215,30.7,21.9,26.2,22.4,4.5,-0.5,1.2
Green,Moderate,50,90,58,17.2,20.7,26.2,22.4,-8.9,-1.7,0.71
Green,Moderate,60,60,203,27.1,28.6,26.2,22.4,0.9,6.2,0.81
Green,Moderate,60,70,334,30.5,23.7,26.2,22.4,4.4,1.2,1.11
Green,Moderate,60,80,166,29.5,15.7,26.2,22.4,3.4,-6.7,1.61
Green,Moderate,70,60,131,30.5,16.0,26.2,22.4,4.4,-6.4,1.63
Green,Moderate,70,70,278,27.7,20.1,26.2,22.4,1.5,-2.3,1.18
Green,Moderate,70,80,124,24.2,29.8,26.2,22.4,-2.0,7.4,0.69
Green,Moderate,80,60,74,27.0,21.6,26.2,22.4,0.9,-0.8,1.07
Green,Moderate,80,70,213,21.1,26.8,26.2,22.4,-5.0,4.4,0.68
Green,Tough,50,70,53,26.4,22.6,22.1,24.1,4.3,-1.4,1.27
Green,Tough,50,80,33,39.4,24.2,22.1,24.1,17.2,0.2,1.76
Green,Tough,60,70,36,13.9,30.6,22.1,24.1,-8.3,6.5,0.49
Green,Tough,70,70,42,19.0,23.8,22.1,24.1,-3.1,-0.2,0.87
Orange,Calm,20,50,43,34.9,23.3,26.5,22.8,8.4,0.5,1.29
Orange,Calm,20,60,62,27.4,32.3,26.5,22.8,0.9,9.5,0.73
Orange,Calm,30,40,52,17.3,23.1,26.5,22.8,-9.2,0.3,0.64
Orange,Calm,30,50,349,27.8,24.9,26.5,22.8,1.3,2.1,0.96
Orange,Calm,30,60,657,27.5,22.5,26.5,22.8,1.0,-0.3,1.05
Orange,Calm,30,70,92,28.3,18.5,26.5,22.8,1.8,-4.3,1.32
Orange,Calm,40,50,135,24.4,24.4,26.5,22.8,-2.1,1.7,0.86
Orange,Calm,40,60,402,25.4,21.1,26.5,22.8,-1.1,-1.6,1.03
Orange,Calm,40,70,58,29.3,15.5,26.5,22.8,2.8,-7.3,1.62
Orange,Calm,40,80,163,25.2,18.4,26.5,22.8,-1.3,-4.4,1.18
Orange,Calm,40,90,167,28.1,16.8,26.5,22.8,1.6,-6.0,1.44
Orange,Calm,50,50,250,23.6,18.0,26.5,22.8,-2.9,-4.8,1.13
Orange,Calm,50,60,289,29.1,24.6,26.5,22.8,2.6,1.8,1.02
Orange,Calm,50,70,263,27.8,27.0,26.5,22.8,1.3,4.2,0.88
Orange,Calm,50,80,436,28.9,23.4,26.5,22.8,2.4,0.6,1.06
Orange,Calm,50,90,527,28.1,21.3,26.5,22.8,1.6,-1.5,1.14
Orange,Calm,50,100,70,28.6,21.4,26.5,22.8,2.1,-1.4,1.15
Orange,Calm,60,60,160,28.8,25.6,26.5,22.8,2.2,2.8,0.96
Orange,Calm,60,70,406,29.8,19.5,26.5,22.8,3.3,-3.3,1.32
Orange,Calm,60,80,310,23.5,21.9,26.5,22.8,-3.0,-0.9,0.92
Orange,Calm,60,90,221,24.4,23.5,26.5,22.8,-2.1,0.7,0.89
Orange,Calm,70,60,44,11.4,18.2,26.5,22.8,-15.1,-4.6,0.54
Orange,Calm,70,70,270,27.4,23.7,26.5,22.8,0.9,0.9,0.99
Orange,Calm,70,80,258,22.1,25.6,26.5,22.8,-4.4,2.8,0.74
Orange,Calm,80,60,186,26.9,28.5,26.5,22.8,0.4,5.7,0.81
Orange,Calm,80,70,325,23.7,25.5,26.5,22.8,-2.8,2.8,0.8
Orange,Moderate,20,50,39,28.2,17.9,26.2,22.4,2.0,-4.5,1.35
Orange,Moderate,30,40,35,28.6,14.3,26.2,22.4,2.4,-8.1,1.71
Orange,Moderate,30,50,293,27.6,22.9,26.2,22.4,1.5,0.5,1.04
Orange,Moderate,30,60,260,29.2,20.4,26.2,22.4,3.1,-2.0,1.23
Orange,Moderate,30,70,97,27.8,18.6,26.2,22.4,1.7,-3.8,1.28
Orange,Moderate,40,50,81,32.1,18.5,26.2,22.4,5.9,-3.9,1.48
Orange,Moderate,40,60,198,28.8,19.7,26.2,22.4,2.6,-2.7,1.25
Orange,Moderate,40,70,41,34.1,17.1,26.2,22.4,8.0,-5.3,1.71
Orange,Moderate,40,80,66,28.8,9.1,26.2,22.4,2.6,-13.3,2.71
Orange,Moderate,40,90,111,22.5,22.5,26.2,22.4,-3.6,0.1,0.86
Orange,Moderate,50,50,213,28.6,19.7,26.2,22.4,2.5,-2.7,1.24
Orange,Moderate,50,60,161,27.3,20.5,26.2,22.4,1.2,-1.9,1.14
Orange,Moderate,50,70,169,30.2,16.0,26.2,22.4,4.0,-6.4,1.62
Orange,Moderate,50,80,255,29.4,22.4,26.2,22.4,3.3,-0.1,1.13
Orange,Moderate,50,90,312,26.6,20.2,26.2,22.4,0.4,-2.2,1.13
Orange,Moderate,50,100,30,6.7,43.3,26.2,22.4,-19.5,20.9,0.13
Orange,Moderate,60,60,114,21.9,26.3,26.2,22.4,-4.2,3.9,0.71
Orange,Moderate,60,70,242,20.2,24.4,26.2,22.4,-5.9,2.0,0.71
Orange,Moderate,60,80,219,26.0,19.6,26.2,22.4,-0.1,-2.8,1.14
Orange,Moderate,60,90,133,24.8,25.6,26.2,22.4,-1.3,3.2,0.83
Orange,Moderate,70,70,178,23.6,17.4,26.2,22.4,-2.6,-5.0,1.16
Orange,Moderate,70,80,182,31.3,24.2,26.2,22.4,5.2,1.8,1.11
Orange,Moderate,70,90,40,15.0,22.5,26.2,22.4,-11.2,0.1,0.57
Orange,Moderate,80,60,116,31.0,20.7,26.2,22.4,4.9,-1.7,1.28
Orange,Moderate,80,70,170,21.2,31.2,26.2,22.4,-5.0,8.8,0.58
Orange,Tough,50,80,36,13.9,25.0,22.1,24.1,-8.3,0.9,0.6
Orange,Tough,50,90,42,35.7,14.3,22.1,24.1,13.6,-9.8,2.72
Pink,Calm,30,60,48,27.1,18.8,26.5,22.8,0.6,-4.0,1.24
Pink,Calm,50,60,34,29.4,23.5,26.5,22.8,2.9,0.7,1.07
Purple,Calm,30,40,111,20.7,27.9,26.5,22.8,-5.8,5.1,0.64
Purple,Calm,30,50,93,28.0,21.5,26.5,22.8,1.5,-1.3,1.12
Purple,Calm,30,60,201,33.8,16.9,26.5,22.8,7.3,-5.9,1.72
Purple,Calm,40,50,64,37.5,12.5,26.5,22.8,11.0,-10.3,2.58
Purple,Calm,40,60,128,23.4,27.3,26.5,22.8,-3.1,4.6,0.74
Purple,Calm,40,70,81,13.6,29.6,26.5,22.8,-12.9,6.8,0.39
Purple,Calm,40,80,176,28.4,25.0,26.5,22.8,1.9,2.2,0.98
Purple,Calm,40,90,72,29.2,18.1,26.5,22.8,2.7,-4.7,1.39
Purple,Calm,50,50,207,28.5,25.6,26.5,22.8,2.0,2.8,0.96
Purple,Calm,50,60,298,29.5,21.5,26.5,22.8,3.0,-1.3,1.18
Purple,Calm,50,70,488,26.8,24.4,26.5,22.8,0.3,1.6,0.95
Purple,Calm,50,80,296,30.4,20.6,26.5,22.8,3.9,-2.2,1.27
Purple,Calm,50,90,136,30.1,23.5,26.5,22.8,3.6,0.7,1.1
Purple,Calm,60,60,424,24.8,24.1,26.5,22.8,-1.7,1.3,0.89
Purple,Calm,60,70,652,28.1,23.6,26.5,22.8,1.6,0.8,1.02
Purple,Calm,60,80,377,22.8,21.0,26.5,22.8,-3.7,-1.8,0.94
Purple,Calm,60,90,53,20.8,18.9,26.5,22.8,-5.7,-3.9,0.95
Purple,Calm,70,60,272,27.2,23.9,26.5,22.8,0.7,1.1,0.98
Purple,Calm,70,70,538,28.3,19.1,26.5,22.8,1.8,-3.6,1.27
Purple,Calm,70,80,344,24.4,20.6,26.5,22.8,-2.1,-2.1,1.02
Purple,Calm,80,60,132,22.7,23.5,26.5,22.8,-3.8,0.7,0.83
Purple,Calm,80,70,380,29.2,21.6,26.5,22.8,2.7,-1.2,1.16
Purple,Calm,80,80,55,36.4,18.2,26.5,22.8,9.9,-4.6,1.72
Purple,Moderate,30,40,30,23.3,23.3,26.2,22.4,-2.8,0.9,0.86
Purple,Moderate,30,50,62,27.4,11.3,26.2,22.4,1.3,-11.1,2.08
Purple,Moderate,30,60,81,32.1,18.5,26.2,22.4,5.9,-3.9,1.48
Purple,Moderate,40,50,47,25.5,19.1,26.2,22.4,-0.6,-3.3,1.14
Purple,Moderate,40,60,55,23.6,21.8,26.2,22.4,-2.5,-0.6,0.93
Purple,Moderate,40,70,53,20.8,24.5,26.2,22.4,-5.4,2.1,0.72
Purple,Moderate,40,80,66,21.2,27.3,26.2,22.4,-4.9,4.9,0.67
Purple,Moderate,40,90,32,18.8,25.0,26.2,22.4,-7.4,2.6,0.64
Purple,Moderate,50,50,129,32.6,17.8,26.2,22.4,6.4,-4.6,1.56
Purple,Moderate,50,60,154,25.3,23.4,26.2,22.4,-0.8,1.0,0.93
Purple,Moderate,50,70,252,27.8,21.8,26.2,22.4,1.6,-0.6,1.09
Purple,Moderate,50,80,240,27.5,22.9,26.2,22.4,1.3,0.5,1.03
Purple,Moderate,50,90,69,31.9,18.8,26.2,22.4,5.7,-3.6,1.45
Purple,Moderate,60,60,254,23.6,24.0,26.2,22.4,-2.5,1.6,0.84
Purple,Moderate,60,70,349,26.4,20.9,26.2,22.4,0.2,-1.5,1.08
Purple,Moderate,60,80,175,29.1,22.3,26.2,22.4,3.0,-0.1,1.12
Purple,Moderate,70,60,124,23.4,22.6,26.2,22.4,-2.8,0.2,0.89
Purple,Moderate,70,70,318,30.8,21.1,26.2,22.4,4.7,-1.3,1.25
Purple,Moderate,70,80,165,25.5,24.8,26.2,22.4,-0.7,2.4,0.88
Purple,Moderate,80,60,88,30.7,14.8,26.2,22.4,4.5,-7.6,1.78
Purple,Moderate,80,70,291,25.4,26.8,26.2,22.4,-0.7,4.4,0.81
Purple,Tough,50,70,36,13.9,33.3,22.1,24.1,-8.3,9.3,0.45
Purple,Tough,50,80,35,20.0,28.6,22.1,24.1,-2.1,4.5,0.76
Purple,Tough,60,70,46,28.3,28.3,22.1,24.1,6.1,4.2,1.09
Purple,Tough,70,70,52,19.2,28.8,22.1,24.1,-2.9,4.8,0.72
Red,Calm,40,70,57,36.8,21.1,26.5,22.8,10.3,-1.7,1.5
Red,Calm,40,80,77,23.4,23.4,26.5,22.8,-3.1,0.6,0.86
Red,Calm,40,90,33,27.3,33.3,26.5,22.8,0.8,10.5,0.7
Red,Calm,50,60,111,23.4,22.5,26.5,22.8,-3.1,-0.3,0.89
Red,Calm,50,70,65,21.5,23.1,26.5,22.8,-5.0,0.3,0.8
Red,Calm,50,80,45,28.9,20.0,26.5,22.8,2.4,-2.8,1.24
Red,Calm,60,60,183,21.3,27.3,26.5,22.8,-5.2,4.5,0.67
Red,Calm,60,70,131,27.5,22.9,26.5,22.8,1.0,0.1,1.03
Red,Calm,60,80,82,29.3,18.3,26.5,22.8,2.8,-4.5,1.38
Red,Calm,70,60,31,19.4,32.3,26.5,22.8,-7.1,9.5,0.52
Red,Calm,70,70,139,18.0,25.9,26.5,22.8,-8.5,3.1,0.6
Red,Calm,70,80,37,24.3,16.2,26.5,22.8,-2.2,-6.6,1.29
Red,Calm,80,70,85,25.9,25.9,26.5,22.8,-0.6,3.1,0.86
Red,Calm,80,80,31,19.4,29.0,26.5,22.8,-7.1,6.2,0.57
Red,Moderate,50,60,65,40.0,21.5,26.2,22.4,13.8,-0.9,1.59
Red,Moderate,50,70,41,12.2,17.1,26.2,22.4,-14.0,-5.3,0.61
Red,Moderate,60,60,71,28.2,28.2,26.2,22.4,2.0,5.8,0.86
Red,Moderate,60,70,68,23.5,26.5,26.2,22.4,-2.6,4.1,0.76
Red,Moderate,60,80,81,32.1,24.7,26.2,22.4,5.9,2.3,1.11
Red,Moderate,70,70,61,26.2,27.9,26.2,22.4,0.1,5.5,0.81
Red,Moderate,80,70,40,27.5,17.5,26.2,22.4,1.3,-4.9,1.35
Yellow,Calm,20,60,34,32.4,23.5,26.5,22.8,5.9,0.7,1.18
Yellow,Calm,30,40,208,24.5,21.6,26.5,22.8,-2.0,-1.2,0.97
Yellow,Calm,30,50,347,29.7,17.3,26.5,22.8,3.2,-5.5,1.48
Yellow,Calm,30,60,428,30.6,20.1,26.5,22.8,4.1,-2.7,1.31
Yellow,Calm,30,70,52,26.9,21.2,26.5,22.8,0.4,-1.6,1.09
Yellow,Calm,40,40,88,19.3,28.4,26.5,22.8,-7.2,5.6,0.58
Yellow,Calm,40,50,309,26.2,22.0,26.5,22.8,-0.3,-0.8,1.02
Yellow,Calm,40,60,430,28.6,23.3,26.5,22.8,2.1,0.5,1.06
Yellow,Calm,40,70,107,25.2,26.2,26.5,22.8,-1.3,3.4,0.83
Yellow,Calm,40,80,249,27.7,20.5,26.5,22.8,1.2,-2.3,1.16
Yellow,Calm,40,90,155,21.9,26.5,26.5,22.8,-4.6,3.7,0.71
Yellow,Calm,50,40,132,31.8,15.9,26.5,22.8,5.3,-6.9,1.72
Yellow,Calm,50,50,485,25.2,23.1,26.5,22.8,-1.3,0.3,0.94
Yellow,Calm,50,60,557,26.0,24.2,26.5,22.8,-0.5,1.5,0.92
Yellow,Calm,50,70,1159,26.7,23.4,26.5,22.8,0.2,0.6,0.98
Yellow,Calm,50,80,954,26.7,24.6,26.5,22.8,0.2,1.8,0.93
Yellow,Calm,50,90,511,29.7,18.2,26.5,22.8,3.2,-4.6,1.41
Yellow,Calm,50,100,55,30.9,12.7,26.5,22.8,4.4,-10.1,2.09
Yellow,Calm,60,50,44,27.3,25.0,26.5,22.8,0.8,2.2,0.94
Yellow,Calm,60,60,727,24.9,23.5,26.5,22.8,-1.6,0.7,0.91
Yellow,Calm,60,70,1341,27.3,23.0,26.5,22.8,0.8,0.2,1.02
Yellow,Calm,60,80,1331,26.4,24.2,26.5,22.8,-0.1,1.4,0.94
Yellow,Calm,60,90,212,24.5,25.9,26.5,22.8,-2.0,3.2,0.81
Yellow,Calm,70,60,297,24.9,19.9,26.5,22.8,-1.6,-2.9,1.08
Yellow,Calm,70,70,1506,27.6,22.0,26.5,22.8,1.1,-0.8,1.08
Yellow,Calm,70,80,1249,24.7,24.4,26.5,22.8,-1.8,1.6,0.87
Yellow,Calm,80,60,550,23.3,23.3,26.5,22.8,-3.2,0.5,0.86
Yellow,Calm,80,70,883,29.0,20.8,26.5,22.8,2.5,-1.9,1.2
Yellow,Calm,80,80,84,32.1,26.2,26.5,22.8,5.6,3.4,1.06
Yellow,Moderate,30,40,153,20.3,23.5,26.2,22.4,-5.9,1.1,0.74
Yellow,Moderate,30,50,294,23.1,21.4,26.2,22.4,-3.0,-1.0,0.92
Yellow,Moderate,30,60,205,27.8,26.8,26.2,22.4,1.6,4.4,0.89
Yellow,Moderate,30,70,42,16.7,19.0,26.2,22.4,-9.5,-3.4,0.75
Yellow,Moderate,40,40,36,33.3,5.6,26.2,22.4,7.2,-16.8,5.14
Yellow,Moderate,40,50,177,32.2,20.3,26.2,22.4,6.0,-2.1,1.36
Yellow,Moderate,40,60,199,26.1,20.1,26.2,22.4,-0.0,-2.3,1.11
Yellow,Moderate,40,70,49,14.3,18.4,26.2,22.4,-11.9,-4.0,0.67
Yellow,Moderate,40,80,153,26.1,25.5,26.2,22.4,-0.0,3.1,0.88
Yellow,Moderate,40,90,65,26.2,16.9,26.2,22.4,-0.0,-5.5,1.32
Yellow,Moderate,50,40,113,32.7,22.1,26.2,22.4,6.6,-0.3,1.27
Yellow,Moderate,50,50,383,23.5,22.7,26.2,22.4,-2.7,0.3,0.89
Yellow,Moderate,50,60,348,22.7,21.6,26.2,22.4,-3.5,-0.9,0.9
Yellow,Moderate,50,70,707,25.0,23.9,26.2,22.4,-1.1,1.5,0.9
Yellow,Moderate,50,80,654,26.5,22.0,26.2,22.4,0.3,-0.4,1.03
Yellow,Moderate,50,90,230,23.0,21.7,26.2,22.4,-3.1,-0.7,0.91
Yellow,Moderate,50,100,45,13.3,24.4,26.2,22.4,-12.8,2.0,0.47
Yellow,Moderate,60,50,30,26.7,16.7,26.2,22.4,0.5,-5.7,1.37
Yellow,Moderate,60,60,567,24.2,19.9,26.2,22.4,-2.0,-2.5,1.04
Yellow,Moderate,60,70,858,24.2,24.6,26.2,22.4,-1.9,2.2,0.84
Yellow,Moderate,60,80,732,28.7,20.6,26.2,22.4,2.5,-1.8,1.19
Yellow,Moderate,60,90,124,24.2,17.7,26.2,22.4,-2.0,-4.7,1.17
Yellow,Moderate,70,60,156,25.0,23.1,26.2,22.4,-1.2,0.7,0.93
Yellow,Moderate,70,70,842,24.5,21.0,26.2,22.4,-1.7,-1.4,1.0
Yellow,Moderate,70,80,693,24.7,24.5,26.2,22.4,-1.5,2.1,0.86
Yellow,Moderate,70,90,44,18.2,25.0,26.2,22.4,-8.0,2.6,0.62
Yellow,Moderate,80,60,307,24.1,21.5,26.2,22.4,-2.1,-0.9,0.96
Yellow,Moderate,80,70,628,25.6,23.7,26.2,22.4,-0.5,1.3,0.93
Yellow,Moderate,80,80,47,31.9,21.3,26.2,22.4,5.8,-1.1,1.28
Yellow,Tough,30,50,35,34.3,20.0,22.1,24.1,12.1,-4.1,1.86
Yellow,Tough,40,50,37,10.8,35.1,22.1,24.1,-11.3,11.1,0.33
Yellow,Tough,50,60,43,20.9,18.6,22.1,24.1,-1.2,-5.5,1.22
Yellow,Tough,50,70,42,21.4,16.7,22.1,24.1,-0.7,-7.4,1.4
Yellow,Tough,50,80,72,29.2,18.1,22.1,24.1,7.0,-6.0,1.75
Yellow,Tough,50,90,36,25.0,19.4,22.1,24.1,2.9,-4.6,1.4
Yellow,Tough,60,70,92,22.8,19.6,22.1,24.1,0.7,-4.5,1.27
Yellow,Tough,60,80,106,17.9,27.4,22.1,24.1,-4.2,3.3,0.71
Yellow,Tough,70,70,82,26.8,20.7,22.1,24.1,4.7,-3.3,1.41
Yellow,Tough,70,80,113,18.6,24.8,22.1,24.1,-3.6,0.7,0.81
Yellow,Tough,80,60,38,2.6,21.1,22.1,24.1,-19.5,-3.0,0.14
